Huaneng Hinggan-1 power station Unit 1,Huaneng Hinggan-1 power station Unit 2,Hunjiang power station Unit 1,Huaneng Hinggan-2 power station Unit 1,Hunjiang power station Unit 2,Hunjiang power station Unit 3,Songhuajiang power station Unit 1,Huaneng Songyuan Cogen power station Unit 1,Songhuajiang power station Unit 2,Songhuajiang power station Unit 3,Huaneng Songyuan Cogen power station Unit 2,Huaneng Songyuan Cogen power station Unit 3,Songhuajiang power station Unit 4,Huaneng Yingkou cogen power station Unit 1,Huiliuhe power station Unit 1,Huiliuhe power station Unit 2,Huaneng Hinggan-2 power station Unit 2,Huaneng Yingkou cogen power station Unit 2,Anda Cogen power station Unit 1,Huaneng Daqing power station Unit 1,Harbin-3 power station Unit 1,Panjin Liaohe Futeng power station Unit 1,Tongliao power station Unit 1,Tongliao power station Unit 2,Tongliao power station Unit 3,Heilongjiang Hegang Mining power station Unit 1,Heilongjiang Hegang Mining power station Unit 2,Heilongjiang Hegang Mining power station Unit 3,Heilongjiang Hegang Mining power station Unit 4,Heilongjiang Qiqihar power station Unit 1,Huaneng Daqing power station Unit 2,Heilongjiang Qiqihar power station Unit 2,Tongliao power station Unit 4,Tongliao power station Unit 5,Tongliao power station Unit 6,Sujiatun Jinshan power station Unit 1,Sujiatun Jinshan power station Unit 2,Hongyang cogen power station Unit 1,Hongyang cogen power station Unit 2,Songhuajiang power station Unit 5,Huaneng Changchun power station Unit 1,Huaneng Changchun power station Unit 2,Tongliao power station Unit 7,Songhuajiang power station Unit 6,Jiamusi-2 power station Unit 1,Siping power station Unit 1,Shenyang CHP power station,Shenxi power station Unit 1,Shenxi power station Unit 2,Shenhai power station Unit 1,Shenhai power station Unit 2,Shenhai power station Unit 3,Liaoyang Chemical power station Unit 1,Liaoyang Chemical power station Unit 2,Liaoyang Chemical power station Unit 3,Jixi power station Unit 1,Liaoyang Chemical power station Unit 4,Longhua Baicheng power station Unit 1,Longhua Baicheng power station Unit 2,Longhua Yanji power station Unit 1,Longhua Yanji power station Unit 2,Manzhouli Dalaihu power station Unit 1,Manzhouli Dalaihu power station Unit 2,Mudanjiang Cogen power station,Panjin Xinli power station Unit 1,Panjin Xinli power station Unit 2,Liaoyang Guocheng power station,Siping power station Unit 2,Jixi power station Unit 2,Jixi power station Unit 3,Siping power station Unit 3,Siping power station Unit 4,Inner Mongolia Energy Hinggan power station Unit 1,Inner Mongolia Energy Hinggan power station Unit 2,Jiamusi Zhongheng Cogen power station,Jiamusi-2 power station Unit 2,Harbin-3 power station Unit 2,Jilin cogen power station Unit 1,Jilin cogen power station Unit 2,Jixi power station Unit 4,Jilin cogen power station Unit 3,Jilin Dongguan power station,Jilin Jiangnan power station Unit 1,Jilin Jiangnan power station Unit 2,Jingke power station,Jinyuankou Cogen power station Unit 1,Jinyuankou Cogen power station Unit 2,Jinyuankou Cogen power station Unit 3,Jinzhou Datang power station Unit 1,Jinzhou Datang power station Unit 2,Jilin cogen power station Unit 4,Harbin-3 power station Unit 3,Harbin-3 power station Unit 4,Harbin-1 power station Unit 1,Dalian ETDC power station Unit 1,Dalian ETDC power station Unit 2,Dalian ETDC power station Unit 3,Dalian Ganjingzi power station Unit 1,Dalian Ganjingzi power station Unit 2,Dalian Heung Hoi power station,Dalian Taishan power station Unit 1,Dalian Taishan power station Unit 2,Dandong Jinshan power station Unit 1,Dandong Jinshan power station Unit 2,Dalian ETDC power station Unit 4,Daqing Ethylene Plant power station Unit 1,Daqing Ethylene Plant power station Unit 2,Daqing Ethylene Plant power station Unit 3,Daqing Ethylene Plant power station Unit 4,Harbin-1 power station Unit 2,Daqing Ethylene Plant power station Unit 5,Daqing Ethylene Plant power station Unit 6,Daqing Oil Central power station Unit 1,Daqing Oil Central power station Unit 2,Daqing Oil Central power station Unit 3,Daqing Oil Central power station Unit 4,Daqing Ethylene Plant power station Unit 7,Daqing Oil Hongwei power station Unit 1,Dahua Dagushan power station Unit 1,CNPC Fushun Petrochemical power station Unit 1,Anda Cogen power station Unit 2,Baishan waste coal power station Unit 1,Baishan waste coal power station Unit 2,Bei'an power station Unit 1,Bei'an power station Unit 2,Changchun-2 power station Unit 1,Changchun-2 power station Unit 2,Changchun-2 power station Unit 3,Changchun-2 power station Unit 4,Changchun-2 power station Unit 5,Dahua Dagushan power station Unit 2,Changchun-2 power station Unit 6,Changchun-3 power station Unit 1,Changshan power station Unit 1,Changshan power station Unit 2,Changxing Island Hengli Petrochemical power station Unit 1,Changxing Island Hengli Petrochemical power station Unit 2,Chifeng Cogen power station Unit 1,Chifeng Cogen power station Unit 2,CNPC Fushun Petrochemical power station Unit 2,CNPC Fushun Petrochemical power station Unit 3,CNPC Fushun Petrochemical power station Unit 4,Changchun-3 power station Unit 2,Daqing Oil Hongwei power station Unit 2,Daqing Ethylene Plant power station Unit 8,Datang Harbin Cogen power station Unit 1,Harbin Pingnan cogen power station Unit 1,Harbin Pingnan cogen power station Unit 2,Hailar power station Unit 1,Hailar power station Unit 2,Guodian Changchun power station Unit 1,Guodian Changchun power station Unit 2,Yichun cogen power station Unit 1,Yichun cogen power station Unit 2,Fuxin Jinshan power station Unit 1,Fuxin Jinshan power station Unit 2,Fuxin Jinshan power station Unit 3,Fuxin Jinshan power station Unit 4,Fushun Wanghua Cogen power station,Daqing Oil Hongwei power station Unit 3,Panjin Liaohe Futeng power station Unit 2,Fulaerji-1 power station,Datang Harbin Cogen power station Unit 2,Datang Shuangyashan power station Unit 1,Erdaojiang power station Unit 1,Datang Shuangyashan power station Unit 2,East Hailar power station Unit 1,East Hailar power station Unit 2,East Hailar power station Unit 3,Erdaojiang power station Unit 2,Erdaojiang power station Unit 3,Erdaojiang power station Unit 4,Qitaihe power station Unit 1,Qitaihe power station Unit 2,Qitaihe power station Unit 3,Shuangyashan power station Unit 1,Qitaihe power station Unit 4,Qinghe power station Unit 1,Yingkou power station Unit 1,Zhuanghe power station Unit 1,Yimin power station Unit 1,Qinghe power station Unit 2,Xinhua power station Unit 1,Xinhua power station Unit 2,Qinghe power station Unit 3,Shuangyashan power station Unit 2,Qinghe power station Unit 4,Tieling power station Unit 1,Tieling power station Unit 2,Yingkou power station Unit 2,Yingkou power station Unit 3,Shuangyashan power station Unit 3,Suizhong power station Unit 3,Shuangyashan power station Unit 4,Shuangliao power station Unit 1,Shuangliao power station Unit 2,Suizhong power station Unit 4,Tieling power station Unit 3,Yingkou power station Unit 4,Yimin power station Unit 2,Yimin power station Unit 3,Shuangliao power station Unit 3,Shuangliao power station Unit 4,Zhuanghe power station Unit 2,Yimin power station Unit 4,Tieling power station Unit 4,Tieling power station Unit 5,Shuangliao power station Unit 5,Tieling power station Unit 6,Yimin power station Unit 5,Yimin power station Unit 6,Huolinhe Zhanute power station Unit 1,Mudanjiang-2 power station Unit 1,Fulaerji-2 power station Unit 1,Fulaerji-2 power station Unit 2,Fulaerji-2 power station Unit 3,Fulaerji-2 power station Unit 4,Fushun CHP power station Unit 1,Fushun CHP power station Unit 2,Fushun CPI power station Unit 1,Fushun CPI power station Unit 2,Fuxin power station Unit 1,Fuxin power station Unit 2,Fuxin power station Unit 3,Fuxin power station Unit 4,Hegang power station Unit 1,Mudanjiang-2 power station Unit 2,Hegang power station Unit 2,Hexigten Coal Gasification captive power station Unit 1,Hexigten Coal Gasification captive power station Unit 2,Hexigten Coal Gasification captive power station Unit 3,Hexigten Coal Gasification captive power station Unit 4,Fulaerji-2 power station Unit 5,Hongjun Aluminum power station Unit 1,Fulaerji-2 power station Unit 6,Ewenki power station Unit 1,Anshan Steel Company No 2 power station Unit 1,Anshan Steel Company No 2 power station Unit 2,Anshan Steel Company No 2 power station Unit 3,Chaoyang Yanshanhu power station Unit 1,Chaoyang Yanshanhu power station Unit 2,Chifeng Daban power station Unit 1,Chifeng Daban power station Unit 2,Chifeng Waste Coal power station Unit 1,Chifeng Waste Coal power station Unit 2,Chifeng Yuanbaoshan power station Unit 1,Chifeng Yuanbaoshan power station Unit 2,Chifeng Yuanbaoshan power station Unit 3,CPI Baicheng power station Unit 1,CPI Baicheng power station Unit 2,Dalian Chemical power station,Dandong power station Unit 1,Dandong power station Unit 2,Diaobingshan power station Unit 1,Diaobingshan power station Unit 2,Ewenki power station Unit 2,Hongjun Aluminum power station Unit 2,Hegang power station Unit 3,Hongjun Aluminum power station Unit 3,Jiutai power station Unit 1,Jiutai power station Unit 2,Kangping power station Unit 1,Kangping power station Unit 2,Liaoning Nanpiao power station Unit 1,Hongjun Aluminum power station Unit 4,Liaoning Nanpiao power station Unit 2,Liaoning Nanpiao power station Unit 3,Liaoning-2 power station Unit 1,Liaoning-2 power station Unit 2,Liaoning-3 power station Unit 1,Liaoning-3 power station Unit 2,Liaotung Chemical power station Unit 1,Liaotung Chemical power station Unit 2,Liaoyuan Datang power station Unit 1,Liaoyuan Datang power station Unit 2,Mudanjiang-2 power station Unit 3,Mudanjiang-2 power station Unit 4,Mudanjiang-2 power station Unit 5,Jinxi Refinery power station Unit 1,Jinxi Refinery power station Unit 2,Liaoning Nanpiao power station Unit 4,Jilin Ethanol power station,Hongjun Aluminum power station Unit 5,Jinxi Refinery power station Unit 3,Hongjun Aluminum power station Unit 6,Hongjun Aluminum power station Unit 7,Huaneng Dalian power station Unit 1,Huaneng Dalian power station Unit 2,Huaneng Dalian power station Unit 3,Huaneng Dalian power station Unit 4,Hulunbuir Baorixile power station Unit 1,Hulunbuir Baorixile power station Unit 2,Hongjun Aluminum power station Unit 8,Hunchun power station Unit 1,Huolinhe power station Unit 1,Huolinhe power station Unit 2,Huolinhe Zhanute power station Unit 2,Huolinhe Zhanute power station Unit 3,Huolinhe Zhanute power station Unit 4,Jilin City Works power station Unit 1,Jilin City Works power station Unit 2,Hunchun power station Unit 2,Hongyanhe nuclear power plant Unit 1,Hongyanhe nuclear power plant Unit 2,Hongyanhe nuclear power plant Unit 3,Hongyanhe nuclear power plant Unit 4,JL_hydroelectric_pumped_storage,LN_hydroelectric_pumped_storage,IME_solar_photovoltaic,JL_solar_photovoltaic,LN_solar_photovoltaic,HL_solar_photovoltaic,IME_onshore_wind_turbine,JL_onshore_wind_turbine,LN_onshore_wind_turbine,HL_onshore_wind_turbine,dummy_cogen_coal_proj Unit 1,dummy_cogen_coal_proj Unit 2,dummy_cogen_coal_proj Unit 3,dummy_cogen_coal_proj Unit 4,dummy_conven_coal_proj Unit 1,dummy_conven_coal_proj Unit 2,dummy_conven_coal_proj Unit 3,dummy_conven_coal_proj Unit 4,dummy_cogen_coal_proj Unit 5,dummy_cogen_coal_proj Unit 6,dummy_conven_coal_proj Unit 5,dummy_cogen_coal_proj Unit 7,dummy_cogen_coal_proj Unit 8,dummy_cogen_coal_proj Unit 9,dummy_cogen_coal_proj Unit 10,dummy_conven_coal_proj Unit 6,dummy_conven_coal_proj Unit 7,dummy_conven_coal_proj Unit 8,dummy_cogen_coal_proj Unit 11,gas_dummy Unit 1,gas_dummy Unit 2,gas_dummy Unit 3,gas_dummy Unit 4,IME_conventional_hydroelectric,JL_conventional_hydroelectric,LN_conventional_hydroelectric,SD_conventional_steam_coal,JB_conventional_steam_coal,dummy_conven_coal_proj Unit 9,dummy_cogen_coal_proj Unit 12,dummy_cogen_coal_proj Unit 13,dummy_cogen_coal_proj Unit 14,dummy_cogen_coal_proj Unit 15,dummy_cogen_coal_proj Unit 16,dummy_cogen_coal_proj Unit 17,dummy_cogen_coal_proj Unit 18,dummy_cogen_coal_proj Unit 19,dummy_conven_coal_proj Unit 10,dummy_cogen_coal_proj Unit 20
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.818,0.052,0.501,0.621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.975,0.062,0.814,0.742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.98,0.083,0.926,0.766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.968,0.095,0.899,0.828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.954,0.046,0.815,0.911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.955,0.016,0.698,0.956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.968,0.014,0.613,0.967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002,0,0.004,0.976,0.021,0.589,0.965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073,0.164,0.116,0.195,0.981,0.031,0.582,0.964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.321,0.391,0.337,0.432,0.981,0.041,0.548,0.963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.569,0.51,0.512,0.574,0.973,0.05,0.499,0.953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2007763,0.1871,0.1653,0,0,1,1,1,1,1,1,1,1,1,1,1
